Name	Description
Cc72_00009668-RA	Cytokinin-activating enzyme working in the direct activation pathway. Phosphoribohydrolase that converts inactive cytokinin nucleotides to the biologically active free-base forms
Cc72_00009670-RA	Transcription factor
Cc72_00009672-RA	Predicted transmembrane protein 161AB
Cc72_00009675-RA	Leucine rich repeat N-terminal domain
Cc72_00009674-RA	-
Cc72_00009673-RA	Domain of unknown function (DUF4283)
Cc72_00009676-RA	"transposition, RNA-mediated"
Cc72_00009677-RA	Protein phosphatase inhibitor 2 (IPP-2)
Cc72_00009679-RA	Membrane steroid-binding protein 2-like
Cc72_00009678-RA	Methyl-CpG binding domain
Cc72_00009687-RA	Protein of unknown function (DUF2647)
Cc72_00009690-RA	Involved in protein precursor import into chloroplasts. May be part of an intermediate translocation complex acting as a protein-conducting channel at the inner envelope
Cc72_00009684-RA	"Ribosomal Proteins L2, C-terminal domain"
Cc72_00009688-RA	"NDH shuttles electrons from NAD(P)H plastoquinone, via FMN and iron-sulfur (Fe-S) centers, to quinones in the photosynthetic chain and possibly in a chloroplast respiratory chain. The immediate electron acceptor for the enzyme in this species is believed to be plastoquinone. Couples the redox reaction to proton translocation, and thus conserves the redox energy in a proton gradient"
Cc72_00009685-RA	Plant protein of unknown function (DUF825)
Cc72_00009683-RA	"Bacterial RNA polymerase, alpha chain C terminal domain"
Cc72_00009686-RA	Proton-conducting membrane transporter
Cc72_00009689-RA	Cytochrome c biogenesis protein CcsA
Cc72_00009694-RA	F-box LRR-repeat protein
Cc72_00009695-RA	ATP-dependent DNA helicase DDM1-like isoform X1
Cc72_00009698-RA	transcriptional regulator SLK2
Cc72_00009696-RA	-
Cc72_00009697-RA	MuDR family transposase
Cc72_00009700-RA	transcriptional regulator SLK2
Cc72_00009701-RA	transcriptional regulator SLK2
Cc72_00009702-RA	"Cofactor assembly of complex C subunit B, CCB2/CCB4"
Cc72_00009704-RA	reductase
Cc72_00009703-RA	reductase
Cc72_00009705-RA	BAG domain
Cc72_00009706-RA	-
Cc72_00009707-RA	GRF zinc finger
Cc72_00009708-RA	heat shock
Cc72_00009710-RA	RNA recognition motif
Cc72_00009709-RA	Belongs to the multi antimicrobial extrusion (MATE) (TC 2.A.66.1) family
Cc72_00009711-RA	DNA RNA polymerases superfamily protein
Cc72_00009712-RA	cheY-homologous receiver domain
Cc72_00009715-RA	TraB family
Cc72_00009717-RA	Dehydration-responsive element-binding protein
Cc72_00009716-RA	TraB family
Cc72_00009720-RA	isoform X1
Cc72_00009718-RA	Dehydration-responsive element-binding protein
Cc72_00009721-RA	Dehydration-responsive element-binding protein
Cc72_00009724-RA	Transporter
Cc72_00009726-RA	Ketol-acid reductoisomerase
Cc72_00009723-RA	post-GPI attachment to proteins factor
Cc72_00009728-RA	Domain of unknown function DUF223
Cc72_00009729-RA	-
Cc72_00009731-RA	ABC transporter B family member
Cc72_00009730-RA	ABC transporter transmembrane region
Cc72_00009732-RA	-
Cc72_00009734-RA	"Serine/Threonine protein kinases, catalytic domain"
Cc72_00009733-RA	Ribosomal protein L11 methyltransferase (PrmA)
Cc72_00009736-RA	Ribosomal protein L22p/L17e
Cc72_00009735-RA	large ribosomal subunit rRNA binding
Cc72_00009737-RA	Zinc finger CCCH domain-containing protein
Cc72_00009740-RA	LysM domain
Cc72_00009741-RA	LysM domain
Cc72_00009743-RA	calcium-dependent protein kinase
Cc72_00009745-RA	Domain of unknown function (DUF4283)
Cc72_00009748-RA	Mitochondrial carrier protein
Cc72_00009747-RA	ATP-dependent DNA helicase DDM1-like isoform X1
Cc72_00009756-RA	Fasciclin-like arabinogalactan protein
Cc72_00009758-RA	Auxin response factors (ARFs) are transcriptional factors that bind specifically to the DNA sequence 5'-TGTCTC-3' found in the auxin-responsive promoter elements (AuxREs)
Cc72_00009757-RA	Aminotransferase class-V
Cc72_00009759-RA	-
Cc72_00009761-RA	Transcription factor
Cc72_00009760-RA	Urease accessory protein F
Cc72_00009762-RA	"Removal of H(2)O(2), oxidation of toxic reductants, biosynthesis and degradation of lignin, suberization, auxin catabolism, response to environmental stresses such as wounding, pathogen attack and oxidative stress"
Cc72_00009763-RA	Prolyl 4-hydroxylase alpha subunit homologues.
Cc72_00009764-RA	"Ulp1 protease family, C-terminal catalytic domain containing protein"
Cc72_00009765-RA	Mitochondrial carrier protein
Cc72_00009766-RA	transposon protein
Cc72_00009768-RA	Domain of unknown function (DUF4378)
Cc72_00009767-RA	Pentatricopeptide repeat-containing protein
Cc72_00009771-RA	Belongs to the carbohydrate kinase PfkB family
Cc72_00009770-RA	-
Cc72_00009773-RA	TdcA1-ORF2 protein
Cc72_00009775-RA	"Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain II"
Cc72_00009774-RA	gag-polypeptide of LTR copia-type
Cc72_00009776-RA	Belongs to the MCM family
Cc72_00009777-RA	belongs to the metallo- dependent hydrolases superfamily. Urease alpha subunit family
Cc72_00009779-RA	Belongs to the iron ascorbate-dependent oxidoreductase family
Cc72_00009780-RA	Zinc finger BED domain-containing protein
Cc72_00009781-RA	Domain of unknown function DUF21
Cc72_00009782-RA	domain-containing protein
Cc72_00009784-RA	Protein FAR1-RELATED SEQUENCE
Cc72_00009783-RA	Protein kinase domain
Cc72_00009788-RA	-
Cc72_00009787-RA	Ribonuclease H protein
Cc72_00009789-RA	Pentatricopeptide repeat-containing protein
Cc72_00009790-RA	"EF-hand, calcium binding motif"
Cc72_00009793-RA	Protein kinase domain
Cc72_00009795-RA	Helix-loop-helix DNA-binding domain
Cc72_00009796-RA	isoform X1
Cc72_00009798-RA	Plant transposase (Ptta/En/Spm family)
Cc72_00009801-RA	Flavin containing amine oxidoreductase
Cc72_00009804-RA	Flavin containing amine oxidoreductase
Cc72_00009800-RA	The glycine cleavage system catalyzes the degradation of glycine
Cc72_00009806-RA	Reverse transcriptase-like
Cc72_00009803-RA	Retrotransposon gag protein
Cc72_00009805-RA	Domain of unknown function (DUF296)
Cc72_00009802-RA	-
Cc72_00009807-RA	B3 domain-containing protein
Cc72_00009808-RA	B3 domain-containing protein
Cc72_00009810-RA	Protein FAR1-RELATED SEQUENCE
Cc72_00009813-RA	B3 domain-containing protein
Cc72_00009812-RA	-
Cc72_00009814-RA	BTB POZ domain-containing protein At1g03010-like
Cc72_00009815-RA	Belongs to the glycosyl hydrolase 1 family
Cc72_00009817-RA	Microtubule associated protein (MAP65/ASE1 family)
Cc72_00009818-RA	PMR5 N terminal Domain
Cc72_00009820-RA	"Clp amino terminal domain, pathogenicity island component"
Cc72_00009821-RA	Endoplasmic
Cc72_00009822-RA	Serine threonine-protein phosphatase 7 long form homolog
Cc72_00009826-RA	Cleavage and polyadenylation specificity factor
Cc72_00009827-RA	DDE superfamily endonuclease
Cc72_00009829-RA	Zinc knuckle
Cc72_00009832-RA	Belongs to the glycosyl hydrolase 1 family
Cc72_00009828-RA	Protein of unknown function (DUF668)
Cc72_00009833-RA	zinc ion binding
Cc72_00009834-RA	Plant transposase (Ptta/En/Spm family)
Cc72_00009835-RA	Telomerase activating protein Est1
Cc72_00009836-RA	SNF2 domain-containing protein CLASSY
Cc72_00009837-RA	Hydroxyproline-rich glycoprotein family protein
Cc72_00009838-RA	Aminotransferase class I and II
Cc72_00009839-RA	Cell cycle regulated microtubule associated protein
Cc72_00009842-RA	Belongs to the protein kinase superfamily. Ser Thr protein kinase family
Cc72_00009841-RA	RNase H family protein
Cc72_00009840-RA	RNase H family protein
Cc72_00009843-RA	efflux antiporter 5
Cc72_00009844-RA	Ribonuclease H protein
Cc72_00009846-RA	Iron-binding zinc finger CDGSH type
Cc72_00009848-RA	Protein FAR-RED IMPAIRED RESPONSE 1-like
Cc72_00009850-RA	"Zinc finger, GRF-type"
Cc72_00009852-RA	ATP-dependent RNA helicase
Cc72_00009853-RA	Ubiquitin homologues
Cc72_00009856-RA	Peptidase family M48
Cc72_00009857-RA	Pentatricopeptide repeat-containing protein
Cc72_00009859-RA	Cytochrome P450
Cc72_00009861-RA	"Serine/Threonine protein kinases, catalytic domain"
Cc72_00009862-RA	Alpha-L-fucosidase
Cc72_00009860-RA	Belongs to the ABC transporter superfamily. ABCG family. PDR (TC 3.A.1.205) subfamily
Cc72_00009864-RA	Nodal modulator
Cc72_00009865-RA	3-ketoacyl-CoA synthase
Cc72_00009868-RA	Ribonuclease H protein
Cc72_00009867-RA	Ribonuclease H protein
Cc72_00009869-RA	Plant phosphoribosyltransferase C-terminal
Cc72_00009871-RA	-
Cc72_00009870-RA	PA domain
Cc72_00009874-RA	protein phosphatase 2C 75
Cc72_00009879-RA	Sigma factor PP2C-like phosphatases
Cc72_00009880-RA	FKBP-type peptidyl-prolyl cis-trans isomerase
Cc72_00009881-RA	Transposon MuDR mudrA
Cc72_00009882-RA	-
Cc72_00009883-RA	Regulatory photoreceptor which exists in two forms that are reversibly interconvertible by light the Pr form that absorbs maximally in the red region of the spectrum and the Pfr form that absorbs maximally in the far-red region
Cc72_00009884-RA	prohibitin homologues
Cc72_00009885-RA	Protein of unknown function (DUF1442)
Cc72_00009887-RA	Leucine rich repeat N-terminal domain
Cc72_00009886-RA	Protein of unknown function (DUF1442)
Cc72_00009890-RA	1-acyl-sn-glycerol-3-phosphate acyltransferase
Cc72_00009892-RA	calcium-binding protein CML13
Cc72_00009893-RA	-
Cc72_00009894-RA	-
Cc72_00009895-RA	isoform X1
Cc72_00009896-RA	ribosomal protein S13
Cc72_00009899-RA	Chloride conductance
Cc72_00009900-RA	Chloride conductance
Cc72_00009901-RA	RmlD substrate binding domain
Cc72_00009907-RA	Protein FAR-RED IMPAIRED RESPONSE 1-like
Cc72_00009906-RA	Histone-lysine N-methyltransferase
Cc72_00009912-RA	Conserved gene of
Cc72_00009914-RA	Ribonuclease H protein
Cc72_00009916-RA	Protein LOW PSII ACCUMULATION 2
Cc72_00009917-RA	mitochondrial intermediate peptidase
Cc72_00009918-RA	"Serine/Threonine protein kinases, catalytic domain"
Cc72_00009919-RA	Belongs to the adenylate kinase family
Cc72_00009921-RA	Myb/SANT-like DNA-binding domain
Cc72_00009925-RA	Plant invertase/pectin methylesterase inhibitor
Cc72_00009927-RA	Belongs to the peptidase C19 family
Cc72_00009926-RA	Plant invertase/pectin methylesterase inhibitor
Cc72_00009928-RA	Cell division
Cc72_00009929-RA	Domain of unknown function (DUF4283)
Cc72_00009930-RA	7-deoxyloganetic acid glucosyltransferase-like
Cc72_00009932-RA	Plant transposase (Ptta/En/Spm family)
Cc72_00009933-RA	21 kDa protein-like
Cc72_00009936-RA	synthase
Cc72_00009937-RA	"Pyruvate kinase, alpha/beta domain"
Cc72_00009934-RA	Plant invertase/pectin methylesterase inhibitor
Cc72_00009939-RA	-
Cc72_00009938-RA	21 kDa protein-like
Cc72_00009940-RA	21 kDa protein-like
Cc72_00009942-RA	"Jagunal, ER re-organisation during oogenesis"
Cc72_00009941-RA	21 kDa protein-like
Cc72_00009945-RA	Glycosyl hydrolase family 9
Cc72_00009949-RA	Conserved gene of
Cc72_00009950-RA	Acts in the modification of cell walls via demethylesterification of cell wall pectin
Cc72_00009951-RA	Cytochrome oxidase biogenesis protein
Cc72_00009952-RA	Cytochrome oxidase biogenesis protein
Cc72_00009955-RA	Reverse transcriptase-like
Cc72_00009956-RA	Acts in the modification of cell walls via demethylesterification of cell wall pectin
Cc72_00009954-RA	-
Cc72_00009958-RA	negative regulation of histone ubiquitination
Cc72_00009959-RA	NAC domain-containing protein
Cc72_00009960-RA	Zinc finger BED domain-containing protein RICESLEEPER
Cc72_00009961-RA	Multicopper oxidase
Cc72_00009966-RA	Plant transposase (Ptta/En/Spm family)
Cc72_00009967-RA	BTB POZ domain-containing protein POB1-like
Cc72_00009968-RA	Belongs to the glycosyl hydrolase 32 family
Cc72_00009964-RA	-
Cc72_00009965-RA	EF-1 guanine nucleotide exchange domain
Cc72_00009969-RA	Domain of unknown function (DUF4283)
Cc72_00009970-RA	GRF zinc finger
Cc72_00009973-RA	Removes the phosphate from trehalose 6-phosphate to produce free trehalose
Cc72_00009971-RA	-
Cc72_00009972-RA	Domain of unknown function (DUF4283)
Cc72_00009975-RA	Pfam:UBN2_3
Cc72_00009977-RA	Glycosyl transferases group 1
Cc72_00009979-RA	Belongs to the 14-3-3 family
Cc72_00009978-RA	BAG family molecular chaperone regulator
Cc72_00009980-RA	bromo-adjacent homology (BAH) domain-containing protein
Cc72_00009983-RA	"ATPase activity, coupled to transmembrane movement of substances"
Cc72_00009984-RA	-
Cc72_00009990-RA	LUC7 N_terminus
Cc72_00009989-RA	Zinc knuckle family protein
Cc72_00009992-RA	glycine rich nucleic binding domain
Cc72_00009994-RA	-
Cc72_00009996-RA	Major Facilitator Superfamily
Cc72_00010001-RA	Putative S-adenosyl-L-methionine-dependent methyltransferase
Cc72_00010000-RA	14 kDa proline-rich protein DC2.15-like
Cc72_00010003-RA	-
Cc72_00010005-RA	Belongs to the helicase family
Cc72_00010004-RA	-
Cc72_00010006-RA	Zinc-finger domain of monoamine-oxidase A repressor R1
Cc72_00010008-RA	-
Cc72_00010009-RA	-
Cc72_00010012-RA	Conserved gene of
Cc72_00010010-RA	PLAC8 family
Cc72_00010011-RA	PLAC8 family
Cc72_00010013-RA	Peroxisomal biogenesis factor 11 (PEX11)
Cc72_00010015-RA	Domain of unknown function DUF21
Cc72_00010016-RA	Belongs to the class-I pyridine nucleotide-disulfide oxidoreductase family
Cc72_00010017-RA	Chloride channel
Cc72_00010019-RA	Belongs to the MIP aquaporin (TC 1.A.8) family
Cc72_00010018-RA	Ribonuclease H protein
Cc72_00010023-RA	Nitric oxide
Cc72_00010020-RA	Nitric oxide
Cc72_00010021-RA	L-threonine ammonia-lyase activity
Cc72_00010026-RA	Aldo/keto reductase family
Cc72_00010027-RA	Aldo/keto reductase family
Cc72_00010029-RA	Protein kinase domain
Cc72_00010028-RA	Belongs to the DHHC palmitoyltransferase family
Cc72_00010031-RA	LURP-one-related
Cc72_00010034-RA	Structural maintenance of chromosomes protein
Cc72_00010035-RA	Aldo/keto reductase family
Cc72_00010036-RA	"phosphotransferase activity, carboxyl group as acceptor"
Cc72_00010037-RA	F-box protein
Cc72_00010043-RA	Belongs to the protein kinase superfamily. Ser Thr protein kinase family
Cc72_00010041-RA	Encoded by
Cc72_00010045-RA	Belongs to the protein kinase superfamily. Ser Thr protein kinase family
Cc72_00010044-RA	Zinc finger BED domain-containing protein RICESLEEPER
Cc72_00010046-RA	Protein GAMETE EXPRESSED 3 isoform X1
Cc72_00010048-RA	Serine acetyltransferase
Cc72_00010051-RA	conserved protein UCP012943
Cc72_00010050-RA	Belongs to the aldehyde dehydrogenase family
Cc72_00010052-RA	Splicing factor 1 helix-hairpin domain
Cc72_00010055-RA	Splicing factor 1 helix-hairpin domain
Cc72_00010057-RA	Cytochrome c oxidase is the component of the respiratory chain that catalyzes the reduction of oxygen to water. Subunits 1- 3 form the functional core of the enzyme complex. Subunit 2 transfers the electrons from cytochrome c via its binuclear copper A center to the bimetallic center of the catalytic subunit 1
Cc72_00010056-RA	RIBOSOMAL protein
Cc72_00010058-RA	"Embryo-specific protein 3, (ATS3)"
Cc72_00010060-RA	"transposition, RNA-mediated"
Cc72_00010059-RA	DYAD-like
Cc72_00010061-RA	Plant transposase (Ptta/En/Spm family)
Cc72_00010062-RA	Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family
Cc72_00010064-RA	Belongs to the major facilitator superfamily. Sugar transporter (TC 2.A.1.1) family
Cc72_00010063-RA	Glycosyl hydrolase family 3 N terminal domain
Cc72_00010065-RA	Sugar (and other) transporter
Cc72_00010067-RA	DNA-directed RNA polymerase
Cc72_00010070-RA	isoform X1
Cc72_00010071-RA	9-cis-epoxycarotenoid dioxygenase
Cc72_00010072-RA	9-cis-epoxycarotenoid dioxygenase
Cc72_00010073-RA	GTPase-activator protein for Rho-like GTPases
Cc72_00010078-RA	Aminotransferase class I and II
Cc72_00010075-RA	microtubule motor activity
Cc72_00010077-RA	Asparaginase
Cc72_00010076-RA	tissue development
Cc72_00010074-RA	9-cis-epoxycarotenoid dioxygenase
Cc72_00010079-RA	Modified RING finger domain
Cc72_00010081-RA	Modified RING finger domain
Cc72_00010082-RA	BP28CT (NUC211) domain
Cc72_00010083-RA	Acid phosphatase
Cc72_00010084-RA	Protein kinase domain
Cc72_00010085-RA	WD40 repeats
Cc72_00010086-RA	Putative serine esterase (DUF676)
Cc72_00010088-RA	This magnesium-dependent enzyme catalyzes the hydrolysis of ATP coupled with the transport of calcium
Cc72_00010087-RA	Ribonuclease H protein
Cc72_00010092-RA	"Catalyzes the phosphorylation of D-fructose 6-phosphate to fructose 1,6-bisphosphate by ATP, the first committing step of glycolysis"
Cc72_00010091-RA	"Catalyzes the phosphorylation of D-fructose 6-phosphate to fructose 1,6-bisphosphate by ATP, the first committing step of glycolysis"
Cc72_00010095-RA	Zinc knuckle family protein
Cc72_00010094-RA	factor 5
Cc72_00010099-RA	HAD-hyrolase-like
Cc72_00010102-RA	MULE transposase domain
Cc72_00010103-RA	Transcription factor
Cc72_00010105-RA	DYW family of nucleic acid deaminases
Cc72_00010104-RA	Belongs to the sulfotransferase 1 family
Cc72_00010106-RA	eukaryotic translation initiation factor-related
Cc72_00010108-RA	Polycomb group protein EMBRYONIC FLOWER
Cc72_00010107-RA	Polycomb group protein EMBRYONIC FLOWER
Cc72_00010109-RA	Domain of unknown function (DUF4283)
Cc72_00010110-RA	Polycomb group protein EMBRYONIC FLOWER
Cc72_00010111-RA	Ribonuclease H protein
Cc72_00010112-RA	MULE transposase domain
Cc72_00010113-RA	Cyclic nucleotide-gated ion channel 1-like
Cc72_00010114-RA	Transposon MuDR mudrA
Cc72_00010115-RA	Belongs to the iron ascorbate-dependent oxidoreductase family
Cc72_00010116-RA	Plastocyanin-like domain
Cc72_00010117-RA	ABC transporter transmembrane region
Cc72_00010120-RA	methionine sulfoxide reductase
Cc72_00010121-RA	Histone-lysine n-methyltransferase
Cc72_00010122-RA	Myb-like DNA-binding domain
Cc72_00010123-RA	Glutathione S-transferase T1-like
Cc72_00010124-RA	Myb-related protein
Cc72_00010126-RA	Proton-conducting membrane transporter
Cc72_00010125-RA	"Phosphodiesterase responsible for the U6 snRNA 3' end processing. Acts as an exoribonuclease (RNase) responsible for trimming the poly(U) tract of the last nucleotides in the pre-U6 snRNA molecule, leading to the formation of mature U6 snRNA"
Cc72_00010129-RA	UvrD/REP helicase N-terminal domain
Cc72_00010131-RA	UvrD/REP helicase N-terminal domain
Cc72_00010134-RA	UvrD/REP helicase N-terminal domain
Cc72_00010132-RA	UvrD/REP helicase N-terminal domain
Cc72_00010136-RA	Encodes a close homolog of the Cauliflower OR (Orange) protein. The function of OR is to induce the differentiation of proplastids or other noncolored plastids into chromoplasts for carotenoid accumulation. Both proteins contain a Cysteine-rich
